MATCH: phishing_mails/0 -> similarity=1297.00, yara_score=0.00, total=1297.00
NO MATCH: regular_mails/212 -> similarity=285.00, yara_score=0.00, total=285.00
MATCH: regular_mails/213 -> similarity=2392.00, yara_score=0.00, total=2392.00
MATCH: regular_mails/214 -> similarity=743.00, yara_score=0.00, total=743.00
MATCH: regular_mails/215 -> similarity=2983.00, yara_score=0.00, total=2983.00
NO MATCH: regular_mails/216 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/217 -> similarity=282.00, yara_score=0.00, total=282.00
MATCH: regular_mails/218 -> similarity=1536.00, yara_score=0.00, total=1536.00
NO MATCH: regular_mails/219 -> similarity=299.00, yara_score=0.00, total=299.00
MATCH: regular_mails/220 -> similarity=2231.00, yara_score=0.00, total=2231.00
MATCH: regular_mails/221 -> similarity=1372.00, yara_score=0.00, total=1372.00
MATCH: regular_mails/222 -> similarity=760.00, yara_score=0.00, total=760.00
MATCH: regular_mails/223 -> similarity=2952.00, yara_score=0.00, total=2952.00
MATCH: regular_mails/224 -> similarity=1924.00, yara_score=0.00, total=1924.00
NO MATCH: regular_mails/225 -> similarity=199.00, yara_score=0.00, total=199.00
NO MATCH: regular_mails/226 -> similarity=522.00, yara_score=0.00, total=522.00
NO MATCH: regular_mails/227 -> similarity=210.00, yara_score=0.00, total=210.00
MATCH: regular_mails/228 -> similarity=2123.00, yara_score=0.00, total=2123.00
NO MATCH: regular_mails/229 -> similarity=182.00, yara_score=0.00, total=182.00
NO MATCH: regular_mails/230 -> similarity=223.00, yara_score=0.00, total=223.00
NO MATCH: regular_mails/231 -> similarity=546.00, yara_score=0.00, total=546.00
NO MATCH: regular_mails/232 -> similarity=224.00, yara_score=0.00, total=224.00
NO MATCH: regular_mails/233 -> similarity=421.00, yara_score=0.00, total=421.00
NO MATCH: regular_mails/234 -> similarity=239.00, yara_score=0.00, total=239.00
MATCH: regular_mails/235 -> similarity=734.00, yara_score=0.00, total=734.00
NO MATCH: regular_mails/236 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/237 -> similarity=246.00, yara_score=0.00, total=246.00
MATCH: regular_mails/238 -> similarity=2445.00, yara_score=0.00, total=2445.00
NO MATCH: regular_mails/239 -> similarity=436.00, yara_score=0.00, total=436.00
NO MATCH: regular_mails/240 -> similarity=112.00, yara_score=0.00, total=112.00
MATCH: regular_mails/241 -> similarity=2989.00, yara_score=0.00, total=2989.00
MATCH: regular_mails/242 -> similarity=3178.00, yara_score=0.00, total=3178.00
NO MATCH: regular_mails/243 -> similarity=349.00, yara_score=0.00, total=349.00
MATCH: regular_mails/244 -> similarity=819.00, yara_score=0.00, total=819.00
NO MATCH: regular_mails/245 -> similarity=194.00, yara_score=0.00, total=194.00
MATCH: regular_mails/246 -> similarity=796.00, yara_score=0.00, total=796.00
NO MATCH: regular_mails/247 -> similarity=471.00, yara_score=0.00, total=471.00
NO MATCH: regular_mails/248 -> similarity=219.00, yara_score=0.00, total=219.00
MATCH: regular_mails/249 -> similarity=2467.00, yara_score=0.00, total=2467.00
NO MATCH: regular_mails/250 -> similarity=218.00, yara_score=0.00, total=218.00
NO MATCH: regular_mails/251 -> similarity=243.00, yara_score=0.00, total=243.00
MATCH: regular_mails/252 -> similarity=2455.00, yara_score=0.00, total=2455.00
MATCH: regular_mails/253 -> similarity=845.00, yara_score=0.00, total=845.00
MATCH: regular_mails/254 -> similarity=755.00, yara_score=0.00, total=755.00
NO MATCH: regular_mails/255 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/256 -> similarity=315.00, yara_score=0.00, total=315.00
NO MATCH: regular_mails/257 -> similarity=464.00, yara_score=0.00, total=464.00
NO MATCH: regular_mails/258 -> similarity=337.00, yara_score=0.00, total=337.00
NO MATCH: regular_mails/259 -> similarity=680.00, yara_score=0.00, total=680.00
MATCH: regular_mails/260 -> similarity=872.00, yara_score=0.00, total=872.00
MATCH: regular_mails/261 -> similarity=2553.00, yara_score=0.00, total=2553.00
NO MATCH: regular_mails/262 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/263 -> similarity=266.00, yara_score=0.00, total=266.00
NO MATCH: regular_mails/264 -> similarity=414.00, yara_score=0.00, total=414.00
NO MATCH: regular_mails/265 -> similarity=186.00, yara_score=0.00, total=186.00
NO MATCH: regular_mails/266 -> similarity=406.00, yara_score=0.00, total=406.00
NO MATCH: regular_mails/267 -> similarity=455.00, yara_score=0.00, total=455.00
NO MATCH: regular_mails/268 -> similarity=270.00, yara_score=0.00, total=270.00
MATCH: regular_mails/269 -> similarity=819.00, yara_score=0.00, total=819.00
MATCH: regular_mails/270 -> similarity=2607.00, yara_score=0.00, total=2607.00
NO MATCH: regular_mails/271 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/272 -> similarity=364.00, yara_score=0.00, total=364.00
NO MATCH: regular_mails/273 -> similarity=288.00, yara_score=0.00, total=288.00
NO MATCH: regular_mails/274 -> similarity=289.00, yara_score=0.00, total=289.00
NO MATCH: regular_mails/275 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/276 -> similarity=334.00, yara_score=0.00, total=334.00
NO MATCH: regular_mails/277 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/278 -> similarity=227.00, yara_score=0.00, total=227.00
NO MATCH: regular_mails/279 -> similarity=486.00, yara_score=0.00, total=486.00
NO MATCH: regular_mails/280 -> similarity=441.00, yara_score=0.00, total=441.00
NO MATCH: regular_mails/281 -> similarity=270.00, yara_score=0.00, total=270.00
NO MATCH: regular_mails/282 -> similarity=356.00, yara_score=0.00, total=356.00
NO MATCH: regular_mails/283 -> similarity=308.00, yara_score=0.00, total=308.00
MATCH: regular_mails/284 -> similarity=2584.00, yara_score=0.00, total=2584.00
MATCH: regular_mails/285 -> similarity=1208.00, yara_score=0.00, total=1208.00
NO MATCH: regular_mails/286 -> similarity=418.00, yara_score=0.00, total=418.00
NO MATCH: regular_mails/287 -> similarity=408.00, yara_score=0.00, total=408.00
NO MATCH: regular_mails/288 -> similarity=258.00, yara_score=0.00, total=258.00
MATCH: regular_mails/289 -> similarity=803.00, yara_score=0.00, total=803.00
MATCH: regular_mails/290 -> similarity=2466.00, yara_score=0.00, total=2466.00
MATCH: regular_mails/291 -> similarity=3089.00, yara_score=0.00, total=3089.00
NO MATCH: regular_mails/292 -> similarity=676.00, yara_score=0.00, total=676.00
MATCH: regular_mails/293 -> similarity=2297.00, yara_score=0.00, total=2297.00
NO MATCH: regular_mails/294 -> similarity=316.00, yara_score=0.00, total=316.00
NO MATCH: regular_mails/295 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/296 -> similarity=288.00, yara_score=0.00, total=288.00
NO MATCH: regular_mails/297 -> similarity=224.00, yara_score=0.00, total=224.00
MATCH: regular_mails/298 -> similarity=848.00, yara_score=0.00, total=848.00
NO MATCH: regular_mails/299 -> similarity=221.00, yara_score=0.00, total=221.00
NO MATCH: regular_mails/300 -> similarity=430.00, yara_score=0.00, total=430.00
NO MATCH: regular_mails/301 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/302 -> similarity=299.00, yara_score=0.00, total=299.00
MATCH: regular_mails/303 -> similarity=3893.00, yara_score=0.00, total=3893.00
MATCH: regular_mails/304 -> similarity=2320.00, yara_score=0.00, total=2320.00
NO MATCH: regular_mails/305 -> similarity=203.00, yara_score=0.00, total=203.00
NO MATCH: regular_mails/306 -> similarity=238.00, yara_score=0.00, total=238.00
NO MATCH: regular_mails/307 -> similarity=269.00, yara_score=0.00, total=269.00
NO MATCH: regular_mails/308 -> similarity=228.00, yara_score=0.00, total=228.00
NO MATCH: regular_mails/309 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/310 -> similarity=404.00, yara_score=0.00, total=404.00
NO MATCH: regular_mails/311 -> similarity=121.00, yara_score=0.00, total=121.00
MATCH: regular_mails/312 -> similarity=3123.00, yara_score=0.00, total=3123.00
NO MATCH: regular_mails/313 -> similarity=419.00, yara_score=0.00, total=419.00
NO MATCH: regular_mails/314 -> similarity=232.00, yara_score=0.00, total=232.00
MATCH: regular_mails/315 -> similarity=2918.00, yara_score=0.00, total=2918.00
NO MATCH: regular_mails/316 -> similarity=222.00, yara_score=0.00, total=222.00
MATCH: regular_mails/317 -> similarity=2875.00, yara_score=0.00, total=2875.00
NO MATCH: regular_mails/318 -> similarity=218.00, yara_score=0.00, total=218.00
MATCH: regular_mails/319 -> similarity=1164.00, yara_score=0.00, total=1164.00
MATCH: regular_mails/320 -> similarity=2340.00, yara_score=0.00, total=2340.00
NO MATCH: regular_mails/321 -> similarity=375.00, yara_score=0.00, total=375.00
NO MATCH: regular_mails/322 -> similarity=249.00, yara_score=0.00, total=249.00
NO MATCH: regular_mails/323 -> similarity=370.00, yara_score=0.00, total=370.00
NO MATCH: regular_mails/324 -> similarity=427.00, yara_score=0.00, total=427.00
NO MATCH: regular_mails/325 -> similarity=381.00, yara_score=0.00, total=381.00
NO MATCH: regular_mails/326 -> similarity=340.00, yara_score=0.00, total=340.00
MATCH: regular_mails/327 -> similarity=2531.00, yara_score=0.00, total=2531.00
MATCH: regular_mails/328 -> similarity=2290.00, yara_score=0.00, total=2290.00
MATCH: regular_mails/329 -> similarity=3002.00, yara_score=0.00, total=3002.00
NO MATCH: regular_mails/330 -> similarity=302.00, yara_score=0.00, total=302.00
MATCH: regular_mails/331 -> similarity=1412.00, yara_score=0.00, total=1412.00
NO MATCH: regular_mails/332 -> similarity=601.00, yara_score=0.00, total=601.00
NO MATCH: regular_mails/333 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/334 -> similarity=321.00, yara_score=0.00, total=321.00
NO MATCH: regular_mails/335 -> similarity=83.00, yara_score=0.00, total=83.00
MATCH: regular_mails/336 -> similarity=766.00, yara_score=0.00, total=766.00
NO MATCH: regular_mails/337 -> similarity=307.00, yara_score=0.00, total=307.00
NO MATCH: regular_mails/338 -> similarity=691.00, yara_score=0.00, total=691.00
NO MATCH: regular_mails/339 -> similarity=251.00, yara_score=0.00, total=251.00
NO MATCH: regular_mails/340 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/341 -> similarity=476.00, yara_score=0.00, total=476.00
MATCH: regular_mails/342 -> similarity=2463.00, yara_score=0.00, total=2463.00
NO MATCH: regular_mails/343 -> similarity=501.00, yara_score=0.00, total=501.00
NO MATCH: regular_mails/344 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/345 -> similarity=642.00, yara_score=0.00, total=642.00
NO MATCH: regular_mails/346 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/347 -> similarity=440.00, yara_score=0.00, total=440.00
MATCH: regular_mails/348 -> similarity=850.00, yara_score=0.00, total=850.00
NO MATCH: regular_mails/349 -> similarity=231.00, yara_score=0.00, total=231.00
NO MATCH: regular_mails/350 -> similarity=239.00, yara_score=0.00, total=239.00
MATCH: regular_mails/351 -> similarity=3056.00, yara_score=0.00, total=3056.00
NO MATCH: regular_mails/352 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/353 -> similarity=557.00, yara_score=0.00, total=557.00
NO MATCH: regular_mails/354 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/355 -> similarity=434.00, yara_score=0.00, total=434.00
MATCH: regular_mails/356 -> similarity=2434.00, yara_score=0.00, total=2434.00
MATCH: regular_mails/357 -> similarity=2485.00, yara_score=0.00, total=2485.00
NO MATCH: regular_mails/358 -> similarity=190.00, yara_score=0.00, total=190.00
NO MATCH: regular_mails/359 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/360 -> similarity=317.00, yara_score=0.00, total=317.00
MATCH: regular_mails/361 -> similarity=2461.00, yara_score=0.00, total=2461.00
NO MATCH: regular_mails/362 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/363 -> similarity=219.00, yara_score=0.00, total=219.00
NO MATCH: regular_mails/364 -> similarity=167.00, yara_score=0.00, total=167.00
NO MATCH: regular_mails/365 -> similarity=315.00, yara_score=0.00, total=315.00
MATCH: regular_mails/366 -> similarity=1252.00, yara_score=0.00, total=1252.00
NO MATCH: regular_mails/367 -> similarity=228.00, yara_score=0.00, total=228.00
NO MATCH: regular_mails/368 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/369 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/370 -> similarity=292.00, yara_score=0.00, total=292.00
NO MATCH: regular_mails/371 -> similarity=362.00, yara_score=0.00, total=362.00
NO MATCH: regular_mails/372 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/373 -> similarity=343.00, yara_score=0.00, total=343.00
NO MATCH: regular_mails/374 -> similarity=563.00, yara_score=0.00, total=563.00
NO MATCH: regular_mails/375 -> similarity=365.00, yara_score=0.00, total=365.00
NO MATCH: regular_mails/376 -> similarity=640.00, yara_score=0.00, total=640.00
MATCH: regular_mails/377 -> similarity=2697.00, yara_score=0.00, total=2697.00
NO MATCH: regular_mails/378 -> similarity=239.00, yara_score=0.00, total=239.00
MATCH: regular_mails/379 -> similarity=2298.00, yara_score=0.00, total=2298.00
NO MATCH: regular_mails/380 -> similarity=545.00, yara_score=0.00, total=545.00
NO MATCH: regular_mails/381 -> similarity=285.00, yara_score=0.00, total=285.00
MATCH: regular_mails/382 -> similarity=2587.00, yara_score=0.00, total=2587.00
MATCH: regular_mails/383 -> similarity=3050.00, yara_score=0.00, total=3050.00
NO MATCH: regular_mails/384 -> similarity=516.00, yara_score=0.00, total=516.00
MATCH: regular_mails/385 -> similarity=1998.00, yara_score=0.00, total=1998.00
NO MATCH: regular_mails/386 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/387 -> similarity=433.00, yara_score=0.00, total=433.00
MATCH: regular_mails/388 -> similarity=2334.00, yara_score=0.00, total=2334.00
NO MATCH: regular_mails/389 -> similarity=104.00, yara_score=0.00, total=104.00
NO MATCH: regular_mails/390 -> similarity=408.00, yara_score=0.00, total=408.00
NO MATCH: regular_mails/391 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/392 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/393 -> similarity=500.00, yara_score=0.00, total=500.00
NO MATCH: regular_mails/394 -> similarity=426.00, yara_score=0.00, total=426.00
NO MATCH: regular_mails/395 -> similarity=266.00, yara_score=0.00, total=266.00
NO MATCH: regular_mails/396 -> similarity=409.00, yara_score=0.00, total=409.00
NO MATCH: regular_mails/397 -> similarity=232.00, yara_score=0.00, total=232.00
MATCH: regular_mails/398 -> similarity=2755.00, yara_score=0.00, total=2755.00
NO MATCH: regular_mails/399 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/400 -> similarity=252.00, yara_score=0.00, total=252.00
NO MATCH: regular_mails/401 -> similarity=403.00, yara_score=0.00, total=403.00
NO MATCH: regular_mails/402 -> similarity=449.00, yara_score=0.00, total=449.00
NO MATCH: regular_mails/403 -> similarity=457.00, yara_score=0.00, total=457.00
NO MATCH: regular_mails/404 -> similarity=532.00, yara_score=0.00, total=532.00
NO MATCH: regular_mails/405 -> similarity=348.00, yara_score=0.00, total=348.00
NO MATCH: regular_mails/406 -> similarity=618.00, yara_score=0.00, total=618.00
NO MATCH: regular_mails/407 -> similarity=238.00, yara_score=0.00, total=238.00
NO MATCH: regular_mails/408 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/409 -> similarity=235.00, yara_score=0.00, total=235.00
MATCH: regular_mails/410 -> similarity=2048.00, yara_score=0.00, total=2048.00
MATCH: regular_mails/411 -> similarity=2045.00, yara_score=0.00, total=2045.00
MATCH: regular_mails/412 -> similarity=2979.00, yara_score=0.00, total=2979.00
NO MATCH: regular_mails/413 -> similarity=436.00, yara_score=0.00, total=436.00
NO MATCH: regular_mails/414 -> similarity=261.00, yara_score=0.00, total=261.00
NO MATCH: regular_mails/415 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/416 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/417 -> similarity=332.00, yara_score=0.00, total=332.00
MATCH: regular_mails/418 -> similarity=1205.00, yara_score=0.00, total=1205.00
NO MATCH: regular_mails/419 -> similarity=297.00, yara_score=0.00, total=297.00
NO MATCH: regular_mails/420 -> similarity=224.00, yara_score=0.00, total=224.00
NO MATCH: regular_mails/421 -> similarity=445.00, yara_score=0.00, total=445.00
MATCH: regular_mails/422 -> similarity=1107.00, yara_score=0.00, total=1107.00
NO MATCH: regular_mails/423 -> similarity=284.00, yara_score=0.00, total=284.00
NO MATCH: regular_mails/424 -> similarity=460.00, yara_score=0.00, total=460.00
NO MATCH: regular_mails/425 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/426 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/427 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/428 -> similarity=272.00, yara_score=0.00, total=272.00
MATCH: regular_mails/429 -> similarity=937.00, yara_score=0.00, total=937.00
NO MATCH: regular_mails/430 -> similarity=194.00, yara_score=0.00, total=194.00
NO MATCH: regular_mails/431 -> similarity=329.00, yara_score=0.00, total=329.00
NO MATCH: regular_mails/432 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/433 -> similarity=219.00, yara_score=0.00, total=219.00
NO MATCH: regular_mails/434 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/435 -> similarity=295.00, yara_score=0.00, total=295.00
NO MATCH: regular_mails/436 -> similarity=291.00, yara_score=0.00, total=291.00
NO MATCH: regular_mails/437 -> similarity=455.00, yara_score=0.00, total=455.00
MATCH: regular_mails/438 -> similarity=2631.00, yara_score=0.00, total=2631.00
NO MATCH: regular_mails/439 -> similarity=513.00, yara_score=0.00, total=513.00
NO MATCH: regular_mails/440 -> similarity=372.00, yara_score=0.00, total=372.00
MATCH: regular_mails/441 -> similarity=2092.00, yara_score=0.00, total=2092.00
NO MATCH: regular_mails/442 -> similarity=235.00, yara_score=0.00, total=235.00
MATCH: regular_mails/443 -> similarity=3849.00, yara_score=0.00, total=3849.00
NO MATCH: regular_mails/444 -> similarity=472.00, yara_score=0.00, total=472.00
NO MATCH: regular_mails/445 -> similarity=338.00, yara_score=0.00, total=338.00
NO MATCH: regular_mails/446 -> similarity=447.00, yara_score=0.00, total=447.00
NO MATCH: regular_mails/447 -> similarity=185.00, yara_score=0.00, total=185.00
NO MATCH: regular_mails/448 -> similarity=197.00, yara_score=0.00, total=197.00
NO MATCH: regular_mails/449 -> similarity=199.00, yara_score=0.00, total=199.00
NO MATCH: regular_mails/450 -> similarity=614.00, yara_score=0.00, total=614.00
NO MATCH: regular_mails/451 -> similarity=297.00, yara_score=0.00, total=297.00
NO MATCH: regular_mails/452 -> similarity=648.00, yara_score=0.00, total=648.00
NO MATCH: regular_mails/453 -> similarity=219.00, yara_score=0.00, total=219.00
NO MATCH: regular_mails/454 -> similarity=454.00, yara_score=0.00, total=454.00
NO MATCH: regular_mails/455 -> similarity=261.00, yara_score=0.00, total=261.00
NO MATCH: regular_mails/456 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/457 -> similarity=189.00, yara_score=0.00, total=189.00
NO MATCH: regular_mails/458 -> similarity=292.00, yara_score=0.00, total=292.00
NO MATCH: regular_mails/459 -> similarity=251.00, yara_score=0.00, total=251.00
MATCH: regular_mails/460 -> similarity=701.00, yara_score=0.00, total=701.00
NO MATCH: regular_mails/461 -> similarity=312.00, yara_score=0.00, total=312.00
MATCH: regular_mails/462 -> similarity=3254.00, yara_score=0.00, total=3254.00
MATCH: regular_mails/463 -> similarity=1939.00, yara_score=0.00, total=1939.00
NO MATCH: regular_mails/464 -> similarity=216.00, yara_score=0.00, total=216.00
NO MATCH: regular_mails/465 -> similarity=480.00, yara_score=0.00, total=480.00
NO MATCH: regular_mails/466 -> similarity=98.00, yara_score=0.00, total=98.00
NO MATCH: regular_mails/467 -> similarity=219.00, yara_score=0.00, total=219.00
MATCH: regular_mails/468 -> similarity=1903.00, yara_score=0.00, total=1903.00
MATCH: regular_mails/469 -> similarity=3245.00, yara_score=0.00, total=3245.00
NO MATCH: regular_mails/470 -> similarity=219.00, yara_score=0.00, total=219.00
NO MATCH: regular_mails/471 -> similarity=208.00, yara_score=0.00, total=208.00
NO MATCH: regular_mails/472 -> similarity=232.00, yara_score=0.00, total=232.00
MATCH: regular_mails/473 -> similarity=1537.00, yara_score=0.00, total=1537.00
NO MATCH: regular_mails/474 -> similarity=240.00, yara_score=0.00, total=240.00
NO MATCH: regular_mails/475 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/476 -> similarity=296.00, yara_score=0.00, total=296.00
NO MATCH: regular_mails/477 -> similarity=322.00, yara_score=0.00, total=322.00
MATCH: regular_mails/478 -> similarity=2315.00, yara_score=0.00, total=2315.00
NO MATCH: regular_mails/479 -> similarity=169.00, yara_score=0.00, total=169.00
MATCH: regular_mails/480 -> similarity=3033.00, yara_score=0.00, total=3033.00
NO MATCH: regular_mails/481 -> similarity=160.00, yara_score=0.00, total=160.00
NO MATCH: regular_mails/482 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/483 -> similarity=374.00, yara_score=0.00, total=374.00
MATCH: regular_mails/484 -> similarity=1257.00, yara_score=0.00, total=1257.00
NO MATCH: regular_mails/485 -> similarity=316.00, yara_score=0.00, total=316.00
MATCH: regular_mails/486 -> similarity=2962.00, yara_score=0.00, total=2962.00
NO MATCH: regular_mails/487 -> similarity=454.00, yara_score=0.00, total=454.00
NO MATCH: regular_mails/488 -> similarity=252.00, yara_score=0.00, total=252.00
NO MATCH: regular_mails/489 -> similarity=436.00, yara_score=0.00, total=436.00
NO MATCH: regular_mails/490 -> similarity=242.00, yara_score=0.00, total=242.00
MATCH: regular_mails/491 -> similarity=2299.00, yara_score=0.00, total=2299.00
NO MATCH: regular_mails/492 -> similarity=415.00, yara_score=0.00, total=415.00
NO MATCH: regular_mails/493 -> similarity=254.00, yara_score=0.00, total=254.00
MATCH: regular_mails/494 -> similarity=2042.00, yara_score=0.00, total=2042.00
NO MATCH: regular_mails/495 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/496 -> similarity=209.00, yara_score=0.00, total=209.00
MATCH: regular_mails/497 -> similarity=3804.00, yara_score=0.00, total=3804.00
NO MATCH: regular_mails/498 -> similarity=358.00, yara_score=0.00, total=358.00
NO MATCH: regular_mails/499 -> similarity=304.00, yara_score=0.00, total=304.00
MATCH: regular_mails/500 -> similarity=718.00, yara_score=0.00, total=718.00
NO MATCH: regular_mails/501 -> similarity=477.00, yara_score=0.00, total=477.00
NO MATCH: regular_mails/502 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/503 -> similarity=126.00, yara_score=0.00, total=126.00
NO MATCH: regular_mails/504 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/505 -> similarity=260.00, yara_score=0.00, total=260.00
NO MATCH: regular_mails/506 -> similarity=348.00, yara_score=0.00, total=348.00
NO MATCH: regular_mails/507 -> similarity=252.00, yara_score=0.00, total=252.00
MATCH: regular_mails/508 -> similarity=2372.00, yara_score=0.00, total=2372.00
NO MATCH: regular_mails/509 -> similarity=211.00, yara_score=0.00, total=211.00
NO MATCH: regular_mails/510 -> similarity=660.00, yara_score=0.00, total=660.00
NO MATCH: regular_mails/511 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/512 -> similarity=560.00, yara_score=0.00, total=560.00
NO MATCH: regular_mails/513 -> similarity=229.00, yara_score=0.00, total=229.00
MATCH: regular_mails/514 -> similarity=1111.00, yara_score=0.00, total=1111.00
NO MATCH: regular_mails/515 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/516 -> similarity=374.00, yara_score=0.00, total=374.00
MATCH: regular_mails/517 -> similarity=761.00, yara_score=0.00, total=761.00
NO MATCH: regular_mails/518 -> similarity=528.00, yara_score=0.00, total=528.00
NO MATCH: regular_mails/519 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/520 -> similarity=203.00, yara_score=0.00, total=203.00
NO MATCH: regular_mails/521 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/522 -> similarity=213.00, yara_score=0.00, total=213.00
NO MATCH: regular_mails/523 -> similarity=461.00, yara_score=0.00, total=461.00
MATCH: regular_mails/524 -> similarity=2484.00, yara_score=0.00, total=2484.00
NO MATCH: regular_mails/525 -> similarity=413.00, yara_score=0.00, total=413.00
NO MATCH: regular_mails/526 -> similarity=406.00, yara_score=0.00, total=406.00
NO MATCH: regular_mails/527 -> similarity=450.00, yara_score=0.00, total=450.00
NO MATCH: regular_mails/528 -> similarity=206.00, yara_score=0.00, total=206.00
NO MATCH: regular_mails/529 -> similarity=270.00, yara_score=0.00, total=270.00
NO MATCH: regular_mails/530 -> similarity=182.00, yara_score=0.00, total=182.00
MATCH: regular_mails/531 -> similarity=2455.00, yara_score=0.00, total=2455.00
NO MATCH: regular_mails/532 -> similarity=331.00, yara_score=0.00, total=331.00
NO MATCH: regular_mails/533 -> similarity=204.00, yara_score=0.00, total=204.00
NO MATCH: regular_mails/534 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/535 -> similarity=200.00, yara_score=0.00, total=200.00
NO MATCH: regular_mails/536 -> similarity=474.00, yara_score=0.00, total=474.00
NO MATCH: regular_mails/537 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/538 -> similarity=498.00, yara_score=0.00, total=498.00
NO MATCH: regular_mails/539 -> similarity=246.00, yara_score=0.00, total=246.00
MATCH: regular_mails/540 -> similarity=2299.00, yara_score=0.00, total=2299.00
NO MATCH: regular_mails/541 -> similarity=206.00, yara_score=0.00, total=206.00
NO MATCH: regular_mails/542 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/543 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/544 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/545 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/546 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/547 -> similarity=111.00, yara_score=0.00, total=111.00
NO MATCH: regular_mails/548 -> similarity=283.00, yara_score=0.00, total=283.00
MATCH: regular_mails/549 -> similarity=3689.00, yara_score=0.00, total=3689.00
MATCH: regular_mails/550 -> similarity=2959.00, yara_score=0.00, total=2959.00
MATCH: regular_mails/551 -> similarity=1076.00, yara_score=0.00, total=1076.00
NO MATCH: regular_mails/552 -> similarity=232.00, yara_score=0.00, total=232.00
MATCH: regular_mails/553 -> similarity=2083.00, yara_score=0.00, total=2083.00
NO MATCH: regular_mails/554 -> similarity=243.00, yara_score=0.00, total=243.00
NO MATCH: regular_mails/555 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/556 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/557 -> similarity=360.00, yara_score=0.00, total=360.00
NO MATCH: regular_mails/558 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/559 -> similarity=310.00, yara_score=0.00, total=310.00
NO MATCH: regular_mails/560 -> similarity=244.00, yara_score=0.00, total=244.00
