MATCH: phishing_mails/0 -> similarity=1432.00, yara_score=0.00, total=1432.00
NO MATCH: regular_mails/223 -> similarity=154.00, yara_score=0.00, total=154.00
NO MATCH: regular_mails/224 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/225 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/226 -> similarity=197.00, yara_score=0.00, total=197.00
NO MATCH: regular_mails/227 -> similarity=145.00, yara_score=0.00, total=145.00
NO MATCH: regular_mails/228 -> similarity=194.00, yara_score=0.00, total=194.00
NO MATCH: regular_mails/229 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/230 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/231 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/232 -> similarity=465.00, yara_score=0.00, total=465.00
NO MATCH: regular_mails/233 -> similarity=169.00, yara_score=0.00, total=169.00
MATCH: regular_mails/234 -> similarity=1587.00, yara_score=0.00, total=1587.00
NO MATCH: regular_mails/235 -> similarity=176.00, yara_score=0.00, total=176.00
MATCH: regular_mails/236 -> similarity=1238.00, yara_score=0.00, total=1238.00
NO MATCH: regular_mails/237 -> similarity=166.00, yara_score=0.00, total=166.00
NO MATCH: regular_mails/238 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/239 -> similarity=172.00, yara_score=0.00, total=172.00
NO MATCH: regular_mails/240 -> similarity=206.00, yara_score=0.00, total=206.00
NO MATCH: regular_mails/241 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/242 -> similarity=168.00, yara_score=0.00, total=168.00
NO MATCH: regular_mails/243 -> similarity=98.00, yara_score=0.00, total=98.00
NO MATCH: regular_mails/244 -> similarity=138.00, yara_score=0.00, total=138.00
MATCH: regular_mails/245 -> similarity=883.00, yara_score=0.00, total=883.00
NO MATCH: regular_mails/246 -> similarity=200.00, yara_score=0.00, total=200.00
NO MATCH: regular_mails/247 -> similarity=70.00, yara_score=0.00, total=70.00
NO MATCH: regular_mails/248 -> similarity=235.00, yara_score=0.00, total=235.00
NO MATCH: regular_mails/249 -> similarity=392.00, yara_score=0.00, total=392.00
MATCH: regular_mails/250 -> similarity=696.00, yara_score=0.00, total=696.00
MATCH: regular_mails/251 -> similarity=2205.00, yara_score=0.00, total=2205.00
MATCH: regular_mails/252 -> similarity=824.00, yara_score=0.00, total=824.00
NO MATCH: regular_mails/253 -> similarity=180.00, yara_score=0.00, total=180.00
MATCH: regular_mails/254 -> similarity=1479.00, yara_score=0.00, total=1479.00
NO MATCH: regular_mails/255 -> similarity=353.00, yara_score=0.00, total=353.00
MATCH: regular_mails/256 -> similarity=2394.00, yara_score=0.00, total=2394.00
NO MATCH: regular_mails/257 -> similarity=136.00, yara_score=0.00, total=136.00
NO MATCH: regular_mails/258 -> similarity=285.00, yara_score=0.00, total=285.00
NO MATCH: regular_mails/259 -> similarity=203.00, yara_score=0.00, total=203.00
NO MATCH: regular_mails/260 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/261 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/262 -> similarity=462.00, yara_score=0.00, total=462.00
NO MATCH: regular_mails/263 -> similarity=138.00, yara_score=0.00, total=138.00
NO MATCH: regular_mails/264 -> similarity=185.00, yara_score=0.00, total=185.00
MATCH: regular_mails/265 -> similarity=1663.00, yara_score=0.00, total=1663.00
NO MATCH: regular_mails/266 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/267 -> similarity=146.00, yara_score=0.00, total=146.00
NO MATCH: regular_mails/268 -> similarity=152.00, yara_score=0.00, total=152.00
MATCH: regular_mails/269 -> similarity=1147.00, yara_score=0.00, total=1147.00
NO MATCH: regular_mails/270 -> similarity=58.00, yara_score=0.00, total=58.00
NO MATCH: regular_mails/271 -> similarity=93.00, yara_score=0.00, total=93.00
NO MATCH: regular_mails/272 -> similarity=443.00, yara_score=0.00, total=443.00
NO MATCH: regular_mails/273 -> similarity=128.00, yara_score=0.00, total=128.00
NO MATCH: regular_mails/274 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/275 -> similarity=72.00, yara_score=0.00, total=72.00
MATCH: regular_mails/276 -> similarity=2446.00, yara_score=0.00, total=2446.00
MATCH: regular_mails/277 -> similarity=524.00, yara_score=0.00, total=524.00
NO MATCH: regular_mails/278 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/279 -> similarity=166.00, yara_score=0.00, total=166.00
NO MATCH: regular_mails/280 -> similarity=158.00, yara_score=0.00, total=158.00
NO MATCH: regular_mails/281 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/282 -> similarity=256.00, yara_score=0.00, total=256.00
NO MATCH: regular_mails/283 -> similarity=266.00, yara_score=0.00, total=266.00
NO MATCH: regular_mails/284 -> similarity=161.00, yara_score=0.00, total=161.00
NO MATCH: regular_mails/285 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/286 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/287 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/288 -> similarity=216.00, yara_score=0.00, total=216.00
MATCH: regular_mails/289 -> similarity=1487.00, yara_score=0.00, total=1487.00
MATCH: regular_mails/290 -> similarity=1157.00, yara_score=0.00, total=1157.00
NO MATCH: regular_mails/291 -> similarity=382.00, yara_score=0.00, total=382.00
MATCH: regular_mails/292 -> similarity=1194.00, yara_score=0.00, total=1194.00
MATCH: regular_mails/293 -> similarity=1631.00, yara_score=0.00, total=1631.00
NO MATCH: regular_mails/294 -> similarity=198.00, yara_score=0.00, total=198.00
NO MATCH: regular_mails/295 -> similarity=127.00, yara_score=0.00, total=127.00
NO MATCH: regular_mails/296 -> similarity=299.00, yara_score=0.00, total=299.00
NO MATCH: regular_mails/297 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/298 -> similarity=419.00, yara_score=0.00, total=419.00
MATCH: regular_mails/299 -> similarity=1671.00, yara_score=0.00, total=1671.00
NO MATCH: regular_mails/300 -> similarity=123.00, yara_score=0.00, total=123.00
NO MATCH: regular_mails/301 -> similarity=151.00, yara_score=0.00, total=151.00
NO MATCH: regular_mails/302 -> similarity=231.00, yara_score=0.00, total=231.00
MATCH: regular_mails/303 -> similarity=1221.00, yara_score=0.00, total=1221.00
NO MATCH: regular_mails/304 -> similarity=154.00, yara_score=0.00, total=154.00
MATCH: regular_mails/305 -> similarity=1649.00, yara_score=0.00, total=1649.00
MATCH: regular_mails/306 -> similarity=1247.00, yara_score=0.00, total=1247.00
NO MATCH: regular_mails/307 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/308 -> similarity=165.00, yara_score=0.00, total=165.00
NO MATCH: regular_mails/309 -> similarity=275.00, yara_score=0.00, total=275.00
MATCH: regular_mails/310 -> similarity=525.00, yara_score=0.00, total=525.00
MATCH: regular_mails/311 -> similarity=580.00, yara_score=0.00, total=580.00
MATCH: regular_mails/312 -> similarity=1707.00, yara_score=0.00, total=1707.00
NO MATCH: regular_mails/313 -> similarity=353.00, yara_score=0.00, total=353.00
NO MATCH: regular_mails/314 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/315 -> similarity=148.00, yara_score=0.00, total=148.00
NO MATCH: regular_mails/316 -> similarity=126.00, yara_score=0.00, total=126.00
NO MATCH: regular_mails/317 -> similarity=100.00, yara_score=0.00, total=100.00
NO MATCH: regular_mails/318 -> similarity=153.00, yara_score=0.00, total=153.00
NO MATCH: regular_mails/319 -> similarity=120.00, yara_score=0.00, total=120.00
MATCH: regular_mails/320 -> similarity=1644.00, yara_score=0.00, total=1644.00
NO MATCH: regular_mails/321 -> similarity=215.00, yara_score=0.00, total=215.00
MATCH: regular_mails/322 -> similarity=519.00, yara_score=0.00, total=519.00
MATCH: regular_mails/323 -> similarity=1480.00, yara_score=0.00, total=1480.00
MATCH: regular_mails/324 -> similarity=1813.00, yara_score=0.00, total=1813.00
NO MATCH: regular_mails/325 -> similarity=150.00, yara_score=0.00, total=150.00
MATCH: regular_mails/326 -> similarity=799.00, yara_score=0.00, total=799.00
MATCH: regular_mails/327 -> similarity=748.00, yara_score=0.00, total=748.00
NO MATCH: regular_mails/328 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/329 -> similarity=133.00, yara_score=0.00, total=133.00
NO MATCH: regular_mails/330 -> similarity=121.00, yara_score=0.00, total=121.00
NO MATCH: regular_mails/331 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/332 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/333 -> similarity=117.00, yara_score=0.00, total=117.00
NO MATCH: regular_mails/334 -> similarity=266.00, yara_score=0.00, total=266.00
MATCH: regular_mails/335 -> similarity=1445.00, yara_score=0.00, total=1445.00
NO MATCH: regular_mails/336 -> similarity=185.00, yara_score=0.00, total=185.00
MATCH: regular_mails/337 -> similarity=2214.00, yara_score=0.00, total=2214.00
NO MATCH: regular_mails/338 -> similarity=160.00, yara_score=0.00, total=160.00
MATCH: regular_mails/339 -> similarity=1133.00, yara_score=0.00, total=1133.00
NO MATCH: regular_mails/340 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/341 -> similarity=164.00, yara_score=0.00, total=164.00
NO MATCH: regular_mails/342 -> similarity=137.00, yara_score=0.00, total=137.00
MATCH: regular_mails/343 -> similarity=1064.00, yara_score=0.00, total=1064.00
NO MATCH: regular_mails/344 -> similarity=118.00, yara_score=0.00, total=118.00
NO MATCH: regular_mails/345 -> similarity=309.00, yara_score=0.00, total=309.00
NO MATCH: regular_mails/346 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/347 -> similarity=311.00, yara_score=0.00, total=311.00
NO MATCH: regular_mails/348 -> similarity=138.00, yara_score=0.00, total=138.00
NO MATCH: regular_mails/349 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/350 -> similarity=136.00, yara_score=0.00, total=136.00
NO MATCH: regular_mails/351 -> similarity=156.00, yara_score=0.00, total=156.00
NO MATCH: regular_mails/352 -> similarity=195.00, yara_score=0.00, total=195.00
NO MATCH: regular_mails/353 -> similarity=154.00, yara_score=0.00, total=154.00
NO MATCH: regular_mails/354 -> similarity=287.00, yara_score=0.00, total=287.00
NO MATCH: regular_mails/355 -> similarity=137.00, yara_score=0.00, total=137.00
NO MATCH: regular_mails/356 -> similarity=252.00, yara_score=0.00, total=252.00
NO MATCH: regular_mails/357 -> similarity=128.00, yara_score=0.00, total=128.00
NO MATCH: regular_mails/358 -> similarity=175.00, yara_score=0.00, total=175.00
NO MATCH: regular_mails/359 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/360 -> similarity=60.00, yara_score=0.00, total=60.00
MATCH: regular_mails/361 -> similarity=1316.00, yara_score=0.00, total=1316.00
NO MATCH: regular_mails/362 -> similarity=108.00, yara_score=0.00, total=108.00
MATCH: regular_mails/363 -> similarity=519.00, yara_score=0.00, total=519.00
NO MATCH: regular_mails/364 -> similarity=119.00, yara_score=0.00, total=119.00
NO MATCH: regular_mails/365 -> similarity=120.00, yara_score=0.00, total=120.00
NO MATCH: regular_mails/366 -> similarity=327.00, yara_score=0.00, total=327.00
NO MATCH: regular_mails/367 -> similarity=125.00, yara_score=0.00, total=125.00
NO MATCH: regular_mails/368 -> similarity=132.00, yara_score=0.00, total=132.00
NO MATCH: regular_mails/369 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/370 -> similarity=125.00, yara_score=0.00, total=125.00
NO MATCH: regular_mails/371 -> similarity=165.00, yara_score=0.00, total=165.00
NO MATCH: regular_mails/372 -> similarity=129.00, yara_score=0.00, total=129.00
MATCH: regular_mails/373 -> similarity=504.00, yara_score=0.00, total=504.00
NO MATCH: regular_mails/374 -> similarity=301.00, yara_score=0.00, total=301.00
NO MATCH: regular_mails/375 -> similarity=200.00, yara_score=0.00, total=200.00
NO MATCH: regular_mails/376 -> similarity=316.00, yara_score=0.00, total=316.00
NO MATCH: regular_mails/377 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/378 -> similarity=178.00, yara_score=0.00, total=178.00
NO MATCH: regular_mails/379 -> similarity=97.00, yara_score=0.00, total=97.00
MATCH: regular_mails/380 -> similarity=2017.00, yara_score=0.00, total=2017.00
MATCH: regular_mails/381 -> similarity=515.00, yara_score=0.00, total=515.00
NO MATCH: regular_mails/382 -> similarity=335.00, yara_score=0.00, total=335.00
NO MATCH: regular_mails/383 -> similarity=115.00, yara_score=0.00, total=115.00
NO MATCH: regular_mails/384 -> similarity=353.00, yara_score=0.00, total=353.00
NO MATCH: regular_mails/385 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/386 -> similarity=330.00, yara_score=0.00, total=330.00
NO MATCH: regular_mails/387 -> similarity=189.00, yara_score=0.00, total=189.00
MATCH: regular_mails/388 -> similarity=3367.00, yara_score=0.00, total=3367.00
NO MATCH: regular_mails/389 -> similarity=182.00, yara_score=0.00, total=182.00
NO MATCH: regular_mails/390 -> similarity=204.00, yara_score=0.00, total=204.00
NO MATCH: regular_mails/391 -> similarity=151.00, yara_score=0.00, total=151.00
NO MATCH: regular_mails/392 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/393 -> similarity=144.00, yara_score=0.00, total=144.00
NO MATCH: regular_mails/394 -> similarity=157.00, yara_score=0.00, total=157.00
MATCH: regular_mails/395 -> similarity=978.00, yara_score=0.00, total=978.00
MATCH: regular_mails/396 -> similarity=765.00, yara_score=0.00, total=765.00
NO MATCH: regular_mails/397 -> similarity=112.00, yara_score=0.00, total=112.00
NO MATCH: regular_mails/398 -> similarity=148.00, yara_score=0.00, total=148.00
NO MATCH: regular_mails/399 -> similarity=152.00, yara_score=0.00, total=152.00
NO MATCH: regular_mails/400 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/401 -> similarity=295.00, yara_score=0.00, total=295.00
NO MATCH: regular_mails/402 -> similarity=165.00, yara_score=0.00, total=165.00
NO MATCH: regular_mails/403 -> similarity=147.00, yara_score=0.00, total=147.00
MATCH: regular_mails/404 -> similarity=546.00, yara_score=0.00, total=546.00
MATCH: regular_mails/405 -> similarity=687.00, yara_score=0.00, total=687.00
NO MATCH: regular_mails/406 -> similarity=357.00, yara_score=0.00, total=357.00
NO MATCH: regular_mails/407 -> similarity=188.00, yara_score=0.00, total=188.00
MATCH: regular_mails/408 -> similarity=679.00, yara_score=0.00, total=679.00
NO MATCH: regular_mails/409 -> similarity=114.00, yara_score=0.00, total=114.00
NO MATCH: regular_mails/410 -> similarity=195.00, yara_score=0.00, total=195.00
NO MATCH: regular_mails/411 -> similarity=115.00, yara_score=0.00, total=115.00
NO MATCH: regular_mails/412 -> similarity=198.00, yara_score=0.00, total=198.00
NO MATCH: regular_mails/413 -> similarity=163.00, yara_score=0.00, total=163.00
MATCH: regular_mails/414 -> similarity=1882.00, yara_score=0.00, total=1882.00
NO MATCH: regular_mails/415 -> similarity=131.00, yara_score=0.00, total=131.00
NO MATCH: regular_mails/416 -> similarity=159.00, yara_score=0.00, total=159.00
NO MATCH: regular_mails/417 -> similarity=202.00, yara_score=0.00, total=202.00
NO MATCH: regular_mails/418 -> similarity=161.00, yara_score=0.00, total=161.00
NO MATCH: regular_mails/419 -> similarity=177.00, yara_score=0.00, total=177.00
MATCH: regular_mails/420 -> similarity=553.00, yara_score=0.00, total=553.00
NO MATCH: regular_mails/421 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/422 -> similarity=216.00, yara_score=0.00, total=216.00
NO MATCH: regular_mails/423 -> similarity=252.00, yara_score=0.00, total=252.00
MATCH: regular_mails/424 -> similarity=12237.00, yara_score=0.00, total=12237.00
NO MATCH: regular_mails/425 -> similarity=168.00, yara_score=0.00, total=168.00
NO MATCH: regular_mails/426 -> similarity=314.00, yara_score=0.00, total=314.00
NO MATCH: regular_mails/427 -> similarity=132.00, yara_score=0.00, total=132.00
NO MATCH: regular_mails/428 -> similarity=319.00, yara_score=0.00, total=319.00
NO MATCH: regular_mails/429 -> similarity=464.00, yara_score=0.00, total=464.00
NO MATCH: regular_mails/430 -> similarity=149.00, yara_score=0.00, total=149.00
MATCH: regular_mails/431 -> similarity=961.00, yara_score=0.00, total=961.00
NO MATCH: regular_mails/432 -> similarity=123.00, yara_score=0.00, total=123.00
NO MATCH: regular_mails/433 -> similarity=145.00, yara_score=0.00, total=145.00
MATCH: regular_mails/434 -> similarity=2253.00, yara_score=0.00, total=2253.00
NO MATCH: regular_mails/435 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/436 -> similarity=141.00, yara_score=0.00, total=141.00
NO MATCH: regular_mails/437 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/438 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/439 -> similarity=134.00, yara_score=0.00, total=134.00
NO MATCH: regular_mails/440 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/441 -> similarity=116.00, yara_score=0.00, total=116.00
NO MATCH: regular_mails/442 -> similarity=156.00, yara_score=0.00, total=156.00
NO MATCH: regular_mails/443 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/444 -> similarity=306.00, yara_score=0.00, total=306.00
NO MATCH: regular_mails/445 -> similarity=271.00, yara_score=0.00, total=271.00
NO MATCH: regular_mails/446 -> similarity=419.00, yara_score=0.00, total=419.00
NO MATCH: regular_mails/447 -> similarity=146.00, yara_score=0.00, total=146.00
NO MATCH: regular_mails/448 -> similarity=151.00, yara_score=0.00, total=151.00
MATCH: regular_mails/449 -> similarity=1666.00, yara_score=0.00, total=1666.00
NO MATCH: regular_mails/450 -> similarity=163.00, yara_score=0.00, total=163.00
NO MATCH: regular_mails/451 -> similarity=148.00, yara_score=0.00, total=148.00
NO MATCH: regular_mails/452 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/453 -> similarity=156.00, yara_score=0.00, total=156.00
NO MATCH: regular_mails/454 -> similarity=193.00, yara_score=0.00, total=193.00
MATCH: regular_mails/455 -> similarity=1697.00, yara_score=0.00, total=1697.00
NO MATCH: regular_mails/456 -> similarity=181.00, yara_score=0.00, total=181.00
MATCH: regular_mails/457 -> similarity=1355.00, yara_score=0.00, total=1355.00
MATCH: regular_mails/458 -> similarity=1533.00, yara_score=0.00, total=1533.00
NO MATCH: regular_mails/459 -> similarity=410.00, yara_score=0.00, total=410.00
NO MATCH: regular_mails/460 -> similarity=124.00, yara_score=0.00, total=124.00
MATCH: regular_mails/461 -> similarity=480.00, yara_score=0.00, total=480.00
NO MATCH: regular_mails/462 -> similarity=326.00, yara_score=0.00, total=326.00
NO MATCH: regular_mails/463 -> similarity=144.00, yara_score=0.00, total=144.00
NO MATCH: regular_mails/464 -> similarity=146.00, yara_score=0.00, total=146.00
NO MATCH: regular_mails/465 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/466 -> similarity=336.00, yara_score=0.00, total=336.00
MATCH: regular_mails/467 -> similarity=785.00, yara_score=0.00, total=785.00
NO MATCH: regular_mails/468 -> similarity=180.00, yara_score=0.00, total=180.00
NO MATCH: regular_mails/469 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/470 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/471 -> similarity=158.00, yara_score=0.00, total=158.00
MATCH: regular_mails/472 -> similarity=1630.00, yara_score=0.00, total=1630.00
NO MATCH: regular_mails/473 -> similarity=138.00, yara_score=0.00, total=138.00
NO MATCH: regular_mails/474 -> similarity=139.00, yara_score=0.00, total=139.00
MATCH: regular_mails/475 -> similarity=1854.00, yara_score=0.00, total=1854.00
NO MATCH: regular_mails/476 -> similarity=268.00, yara_score=0.00, total=268.00
NO MATCH: regular_mails/477 -> similarity=272.00, yara_score=0.00, total=272.00
NO MATCH: regular_mails/478 -> similarity=176.00, yara_score=0.00, total=176.00
NO MATCH: regular_mails/479 -> similarity=127.00, yara_score=0.00, total=127.00
MATCH: regular_mails/480 -> similarity=1553.00, yara_score=0.00, total=1553.00
MATCH: regular_mails/481 -> similarity=1841.00, yara_score=0.00, total=1841.00
NO MATCH: regular_mails/482 -> similarity=126.00, yara_score=0.00, total=126.00
NO MATCH: regular_mails/483 -> similarity=174.00, yara_score=0.00, total=174.00
NO MATCH: regular_mails/484 -> similarity=178.00, yara_score=0.00, total=178.00
NO MATCH: regular_mails/485 -> similarity=178.00, yara_score=0.00, total=178.00
NO MATCH: regular_mails/486 -> similarity=359.00, yara_score=0.00, total=359.00
NO MATCH: regular_mails/487 -> similarity=155.00, yara_score=0.00, total=155.00
NO MATCH: regular_mails/488 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/489 -> similarity=122.00, yara_score=0.00, total=122.00
MATCH: regular_mails/490 -> similarity=1724.00, yara_score=0.00, total=1724.00
MATCH: regular_mails/491 -> similarity=1721.00, yara_score=0.00, total=1721.00
NO MATCH: regular_mails/492 -> similarity=142.00, yara_score=0.00, total=142.00
NO MATCH: regular_mails/493 -> similarity=282.00, yara_score=0.00, total=282.00
NO MATCH: regular_mails/494 -> similarity=415.00, yara_score=0.00, total=415.00
NO MATCH: regular_mails/495 -> similarity=126.00, yara_score=0.00, total=126.00
NO MATCH: regular_mails/496 -> similarity=232.00, yara_score=0.00, total=232.00
MATCH: regular_mails/497 -> similarity=1561.00, yara_score=0.00, total=1561.00
NO MATCH: regular_mails/498 -> similarity=123.00, yara_score=0.00, total=123.00
NO MATCH: regular_mails/499 -> similarity=279.00, yara_score=0.00, total=279.00
NO MATCH: regular_mails/500 -> similarity=405.00, yara_score=0.00, total=405.00
NO MATCH: regular_mails/501 -> similarity=288.00, yara_score=0.00, total=288.00
NO MATCH: regular_mails/502 -> similarity=351.00, yara_score=0.00, total=351.00
MATCH: regular_mails/503 -> similarity=3426.00, yara_score=0.00, total=3426.00
MATCH: regular_mails/504 -> similarity=1805.00, yara_score=0.00, total=1805.00
NO MATCH: regular_mails/505 -> similarity=268.00, yara_score=0.00, total=268.00
NO MATCH: regular_mails/506 -> similarity=282.00, yara_score=0.00, total=282.00
NO MATCH: regular_mails/507 -> similarity=115.00, yara_score=0.00, total=115.00
NO MATCH: regular_mails/508 -> similarity=217.00, yara_score=0.00, total=217.00
MATCH: regular_mails/509 -> similarity=475.00, yara_score=0.00, total=475.00
NO MATCH: regular_mails/510 -> similarity=112.00, yara_score=0.00, total=112.00
NO MATCH: regular_mails/511 -> similarity=160.00, yara_score=0.00, total=160.00
NO MATCH: regular_mails/512 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/513 -> similarity=222.00, yara_score=0.00, total=222.00
NO MATCH: regular_mails/514 -> similarity=159.00, yara_score=0.00, total=159.00
NO MATCH: regular_mails/515 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/516 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/517 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/518 -> similarity=159.00, yara_score=0.00, total=159.00
NO MATCH: regular_mails/519 -> similarity=132.00, yara_score=0.00, total=132.00
NO MATCH: regular_mails/520 -> similarity=413.00, yara_score=0.00, total=413.00
NO MATCH: regular_mails/521 -> similarity=305.00, yara_score=0.00, total=305.00
MATCH: regular_mails/522 -> similarity=1389.00, yara_score=0.00, total=1389.00
NO MATCH: regular_mails/523 -> similarity=137.00, yara_score=0.00, total=137.00
MATCH: regular_mails/524 -> similarity=1533.00, yara_score=0.00, total=1533.00
MATCH: regular_mails/525 -> similarity=839.00, yara_score=0.00, total=839.00
NO MATCH: regular_mails/526 -> similarity=309.00, yara_score=0.00, total=309.00
NO MATCH: regular_mails/527 -> similarity=225.00, yara_score=0.00, total=225.00
MATCH: regular_mails/528 -> similarity=932.00, yara_score=0.00, total=932.00
MATCH: regular_mails/529 -> similarity=526.00, yara_score=0.00, total=526.00
NO MATCH: regular_mails/530 -> similarity=174.00, yara_score=0.00, total=174.00
NO MATCH: regular_mails/531 -> similarity=136.00, yara_score=0.00, total=136.00
MATCH: regular_mails/532 -> similarity=1609.00, yara_score=0.00, total=1609.00
NO MATCH: regular_mails/533 -> similarity=165.00, yara_score=0.00, total=165.00
NO MATCH: regular_mails/534 -> similarity=181.00, yara_score=0.00, total=181.00
MATCH: regular_mails/535 -> similarity=569.00, yara_score=0.00, total=569.00
NO MATCH: regular_mails/536 -> similarity=176.00, yara_score=0.00, total=176.00
NO MATCH: regular_mails/537 -> similarity=165.00, yara_score=0.00, total=165.00
NO MATCH: regular_mails/538 -> similarity=106.00, yara_score=0.00, total=106.00
NO MATCH: regular_mails/539 -> similarity=172.00, yara_score=0.00, total=172.00
NO MATCH: regular_mails/540 -> similarity=128.00, yara_score=0.00, total=128.00
NO MATCH: regular_mails/541 -> similarity=106.00, yara_score=0.00, total=106.00
NO MATCH: regular_mails/542 -> similarity=161.00, yara_score=0.00, total=161.00
NO MATCH: regular_mails/543 -> similarity=417.00, yara_score=0.00, total=417.00
NO MATCH: regular_mails/544 -> similarity=373.00, yara_score=0.00, total=373.00
NO MATCH: regular_mails/545 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/546 -> similarity=154.00, yara_score=0.00, total=154.00
NO MATCH: regular_mails/547 -> similarity=181.00, yara_score=0.00, total=181.00
NO MATCH: regular_mails/548 -> similarity=119.00, yara_score=0.00, total=119.00
MATCH: regular_mails/549 -> similarity=492.00, yara_score=0.00, total=492.00
NO MATCH: regular_mails/550 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/551 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/552 -> similarity=174.00, yara_score=0.00, total=174.00
NO MATCH: regular_mails/553 -> similarity=265.00, yara_score=0.00, total=265.00
NO MATCH: regular_mails/554 -> similarity=130.00, yara_score=0.00, total=130.00
NO MATCH: regular_mails/555 -> similarity=193.00, yara_score=0.00, total=193.00
NO MATCH: regular_mails/556 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/557 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/558 -> similarity=199.00, yara_score=0.00, total=199.00
NO MATCH: regular_mails/559 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/560 -> similarity=65.00, yara_score=0.00, total=65.00
NO MATCH: regular_mails/561 -> similarity=163.00, yara_score=0.00, total=163.00
MATCH: regular_mails/562 -> similarity=1832.00, yara_score=0.00, total=1832.00
NO MATCH: regular_mails/563 -> similarity=158.00, yara_score=0.00, total=158.00
NO MATCH: regular_mails/564 -> similarity=193.00, yara_score=0.00, total=193.00
MATCH: regular_mails/565 -> similarity=1141.00, yara_score=0.00, total=1141.00
NO MATCH: regular_mails/566 -> similarity=185.00, yara_score=0.00, total=185.00
NO MATCH: regular_mails/567 -> similarity=207.00, yara_score=0.00, total=207.00
NO MATCH: regular_mails/568 -> similarity=211.00, yara_score=0.00, total=211.00
NO MATCH: regular_mails/569 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/570 -> similarity=206.00, yara_score=0.00, total=206.00
NO MATCH: regular_mails/571 -> similarity=199.00, yara_score=0.00, total=199.00
NO MATCH: regular_mails/572 -> similarity=246.00, yara_score=0.00, total=246.00
