MATCH: phishing_mails/0 -> similarity=2084.00, yara_score=0.00, total=2084.00
NO MATCH: regular_mails/212 -> similarity=306.00, yara_score=0.00, total=306.00
NO MATCH: regular_mails/213 -> similarity=207.00, yara_score=0.00, total=207.00
NO MATCH: regular_mails/214 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/215 -> similarity=185.00, yara_score=0.00, total=185.00
NO MATCH: regular_mails/216 -> similarity=267.00, yara_score=0.00, total=267.00
MATCH: regular_mails/217 -> similarity=2433.00, yara_score=0.00, total=2433.00
NO MATCH: regular_mails/218 -> similarity=211.00, yara_score=0.00, total=211.00
MATCH: regular_mails/219 -> similarity=4071.00, yara_score=0.00, total=4071.00
NO MATCH: regular_mails/220 -> similarity=105.00, yara_score=0.00, total=105.00
NO MATCH: regular_mails/221 -> similarity=268.00, yara_score=0.00, total=268.00
NO MATCH: regular_mails/222 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/223 -> similarity=425.00, yara_score=0.00, total=425.00
MATCH: regular_mails/224 -> similarity=1306.00, yara_score=0.00, total=1306.00
NO MATCH: regular_mails/225 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/226 -> similarity=318.00, yara_score=0.00, total=318.00
NO MATCH: regular_mails/227 -> similarity=470.00, yara_score=0.00, total=470.00
NO MATCH: regular_mails/228 -> similarity=415.00, yara_score=0.00, total=415.00
NO MATCH: regular_mails/229 -> similarity=419.00, yara_score=0.00, total=419.00
NO MATCH: regular_mails/230 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/231 -> similarity=197.00, yara_score=0.00, total=197.00
NO MATCH: regular_mails/232 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/233 -> similarity=554.00, yara_score=0.00, total=554.00
NO MATCH: regular_mails/234 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/235 -> similarity=275.00, yara_score=0.00, total=275.00
MATCH: regular_mails/236 -> similarity=3015.00, yara_score=0.00, total=3015.00
NO MATCH: regular_mails/237 -> similarity=427.00, yara_score=0.00, total=427.00
NO MATCH: regular_mails/238 -> similarity=471.00, yara_score=0.00, total=471.00
NO MATCH: regular_mails/239 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/240 -> similarity=420.00, yara_score=0.00, total=420.00
NO MATCH: regular_mails/241 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/242 -> similarity=253.00, yara_score=0.00, total=253.00
NO MATCH: regular_mails/243 -> similarity=140.00, yara_score=0.00, total=140.00
NO MATCH: regular_mails/244 -> similarity=291.00, yara_score=0.00, total=291.00
NO MATCH: regular_mails/245 -> similarity=440.00, yara_score=0.00, total=440.00
NO MATCH: regular_mails/246 -> similarity=544.00, yara_score=0.00, total=544.00
NO MATCH: regular_mails/247 -> similarity=280.00, yara_score=0.00, total=280.00
NO MATCH: regular_mails/248 -> similarity=426.00, yara_score=0.00, total=426.00
MATCH: regular_mails/249 -> similarity=828.00, yara_score=0.00, total=828.00
NO MATCH: regular_mails/250 -> similarity=462.00, yara_score=0.00, total=462.00
NO MATCH: regular_mails/251 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/252 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/253 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/254 -> similarity=360.00, yara_score=0.00, total=360.00
NO MATCH: regular_mails/255 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/256 -> similarity=305.00, yara_score=0.00, total=305.00
NO MATCH: regular_mails/257 -> similarity=505.00, yara_score=0.00, total=505.00
NO MATCH: regular_mails/258 -> similarity=375.00, yara_score=0.00, total=375.00
MATCH: regular_mails/259 -> similarity=3557.00, yara_score=0.00, total=3557.00
NO MATCH: regular_mails/260 -> similarity=240.00, yara_score=0.00, total=240.00
NO MATCH: regular_mails/261 -> similarity=287.00, yara_score=0.00, total=287.00
MATCH: regular_mails/262 -> similarity=3240.00, yara_score=0.00, total=3240.00
NO MATCH: regular_mails/263 -> similarity=531.00, yara_score=0.00, total=531.00
NO MATCH: regular_mails/264 -> similarity=296.00, yara_score=0.00, total=296.00
NO MATCH: regular_mails/265 -> similarity=384.00, yara_score=0.00, total=384.00
NO MATCH: regular_mails/266 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/267 -> similarity=259.00, yara_score=0.00, total=259.00
MATCH: regular_mails/268 -> similarity=1861.00, yara_score=0.00, total=1861.00
MATCH: regular_mails/269 -> similarity=2816.00, yara_score=0.00, total=2816.00
MATCH: regular_mails/270 -> similarity=1298.00, yara_score=0.00, total=1298.00
MATCH: regular_mails/271 -> similarity=1634.00, yara_score=0.00, total=1634.00
NO MATCH: regular_mails/272 -> similarity=306.00, yara_score=0.00, total=306.00
NO MATCH: regular_mails/273 -> similarity=212.00, yara_score=0.00, total=212.00
MATCH: regular_mails/274 -> similarity=3570.00, yara_score=0.00, total=3570.00
NO MATCH: regular_mails/275 -> similarity=409.00, yara_score=0.00, total=409.00
MATCH: regular_mails/276 -> similarity=3035.00, yara_score=0.00, total=3035.00
MATCH: regular_mails/277 -> similarity=1077.00, yara_score=0.00, total=1077.00
MATCH: regular_mails/278 -> similarity=743.00, yara_score=0.00, total=743.00
NO MATCH: regular_mails/279 -> similarity=316.00, yara_score=0.00, total=316.00
NO MATCH: regular_mails/280 -> similarity=357.00, yara_score=0.00, total=357.00
MATCH: regular_mails/281 -> similarity=3123.00, yara_score=0.00, total=3123.00
NO MATCH: regular_mails/282 -> similarity=247.00, yara_score=0.00, total=247.00
NO MATCH: regular_mails/283 -> similarity=453.00, yara_score=0.00, total=453.00
NO MATCH: regular_mails/284 -> similarity=309.00, yara_score=0.00, total=309.00
NO MATCH: regular_mails/285 -> similarity=405.00, yara_score=0.00, total=405.00
NO MATCH: regular_mails/286 -> similarity=265.00, yara_score=0.00, total=265.00
MATCH: regular_mails/287 -> similarity=2225.00, yara_score=0.00, total=2225.00
NO MATCH: regular_mails/288 -> similarity=430.00, yara_score=0.00, total=430.00
NO MATCH: regular_mails/289 -> similarity=228.00, yara_score=0.00, total=228.00
NO MATCH: regular_mails/290 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/291 -> similarity=200.00, yara_score=0.00, total=200.00
MATCH: regular_mails/292 -> similarity=870.00, yara_score=0.00, total=870.00
NO MATCH: regular_mails/293 -> similarity=379.00, yara_score=0.00, total=379.00
MATCH: regular_mails/294 -> similarity=4473.00, yara_score=0.00, total=4473.00
MATCH: regular_mails/295 -> similarity=2463.00, yara_score=0.00, total=2463.00
NO MATCH: regular_mails/296 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/297 -> similarity=100.00, yara_score=0.00, total=100.00
NO MATCH: regular_mails/298 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/299 -> similarity=453.00, yara_score=0.00, total=453.00
NO MATCH: regular_mails/300 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/301 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/302 -> similarity=251.00, yara_score=0.00, total=251.00
NO MATCH: regular_mails/303 -> similarity=260.00, yara_score=0.00, total=260.00
NO MATCH: regular_mails/304 -> similarity=382.00, yara_score=0.00, total=382.00
NO MATCH: regular_mails/305 -> similarity=364.00, yara_score=0.00, total=364.00
NO MATCH: regular_mails/306 -> similarity=100.00, yara_score=0.00, total=100.00
NO MATCH: regular_mails/307 -> similarity=619.00, yara_score=0.00, total=619.00
NO MATCH: regular_mails/308 -> similarity=484.00, yara_score=0.00, total=484.00
NO MATCH: regular_mails/309 -> similarity=226.00, yara_score=0.00, total=226.00
MATCH: regular_mails/310 -> similarity=1514.00, yara_score=0.00, total=1514.00
NO MATCH: regular_mails/311 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/312 -> similarity=299.00, yara_score=0.00, total=299.00
NO MATCH: regular_mails/313 -> similarity=179.00, yara_score=0.00, total=179.00
NO MATCH: regular_mails/314 -> similarity=247.00, yara_score=0.00, total=247.00
NO MATCH: regular_mails/315 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/316 -> similarity=300.00, yara_score=0.00, total=300.00
MATCH: regular_mails/317 -> similarity=2962.00, yara_score=0.00, total=2962.00
NO MATCH: regular_mails/318 -> similarity=486.00, yara_score=0.00, total=486.00
NO MATCH: regular_mails/319 -> similarity=465.00, yara_score=0.00, total=465.00
MATCH: regular_mails/320 -> similarity=1036.00, yara_score=0.00, total=1036.00
NO MATCH: regular_mails/321 -> similarity=195.00, yara_score=0.00, total=195.00
NO MATCH: regular_mails/322 -> similarity=577.00, yara_score=0.00, total=577.00
MATCH: regular_mails/323 -> similarity=3169.00, yara_score=0.00, total=3169.00
NO MATCH: regular_mails/324 -> similarity=355.00, yara_score=0.00, total=355.00
NO MATCH: regular_mails/325 -> similarity=222.00, yara_score=0.00, total=222.00
NO MATCH: regular_mails/326 -> similarity=589.00, yara_score=0.00, total=589.00
MATCH: regular_mails/327 -> similarity=3656.00, yara_score=0.00, total=3656.00
NO MATCH: regular_mails/328 -> similarity=239.00, yara_score=0.00, total=239.00
MATCH: regular_mails/329 -> similarity=3192.00, yara_score=0.00, total=3192.00
NO MATCH: regular_mails/330 -> similarity=400.00, yara_score=0.00, total=400.00
MATCH: regular_mails/331 -> similarity=733.00, yara_score=0.00, total=733.00
NO MATCH: regular_mails/332 -> similarity=554.00, yara_score=0.00, total=554.00
NO MATCH: regular_mails/333 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/334 -> similarity=349.00, yara_score=0.00, total=349.00
NO MATCH: regular_mails/335 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/336 -> similarity=268.00, yara_score=0.00, total=268.00
NO MATCH: regular_mails/337 -> similarity=344.00, yara_score=0.00, total=344.00
MATCH: regular_mails/338 -> similarity=901.00, yara_score=0.00, total=901.00
NO MATCH: regular_mails/339 -> similarity=84.00, yara_score=0.00, total=84.00
NO MATCH: regular_mails/340 -> similarity=322.00, yara_score=0.00, total=322.00
NO MATCH: regular_mails/341 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/342 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/343 -> similarity=341.00, yara_score=0.00, total=341.00
NO MATCH: regular_mails/344 -> similarity=384.00, yara_score=0.00, total=384.00
NO MATCH: regular_mails/345 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/346 -> similarity=176.00, yara_score=0.00, total=176.00
NO MATCH: regular_mails/347 -> similarity=221.00, yara_score=0.00, total=221.00
NO MATCH: regular_mails/348 -> similarity=401.00, yara_score=0.00, total=401.00
NO MATCH: regular_mails/349 -> similarity=223.00, yara_score=0.00, total=223.00
NO MATCH: regular_mails/350 -> similarity=411.00, yara_score=0.00, total=411.00
MATCH: regular_mails/351 -> similarity=1205.00, yara_score=0.00, total=1205.00
NO MATCH: regular_mails/352 -> similarity=411.00, yara_score=0.00, total=411.00
NO MATCH: regular_mails/353 -> similarity=278.00, yara_score=0.00, total=278.00
MATCH: regular_mails/354 -> similarity=3143.00, yara_score=0.00, total=3143.00
NO MATCH: regular_mails/355 -> similarity=357.00, yara_score=0.00, total=357.00
NO MATCH: regular_mails/356 -> similarity=174.00, yara_score=0.00, total=174.00
MATCH: regular_mails/357 -> similarity=731.00, yara_score=0.00, total=731.00
NO MATCH: regular_mails/358 -> similarity=261.00, yara_score=0.00, total=261.00
NO MATCH: regular_mails/359 -> similarity=331.00, yara_score=0.00, total=331.00
NO MATCH: regular_mails/360 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/361 -> similarity=210.00, yara_score=0.00, total=210.00
NO MATCH: regular_mails/362 -> similarity=455.00, yara_score=0.00, total=455.00
NO MATCH: regular_mails/363 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/364 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/365 -> similarity=522.00, yara_score=0.00, total=522.00
NO MATCH: regular_mails/366 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/367 -> similarity=308.00, yara_score=0.00, total=308.00
NO MATCH: regular_mails/368 -> similarity=210.00, yara_score=0.00, total=210.00
NO MATCH: regular_mails/369 -> similarity=228.00, yara_score=0.00, total=228.00
NO MATCH: regular_mails/370 -> similarity=367.00, yara_score=0.00, total=367.00
NO MATCH: regular_mails/371 -> similarity=461.00, yara_score=0.00, total=461.00
MATCH: regular_mails/372 -> similarity=2548.00, yara_score=0.00, total=2548.00
NO MATCH: regular_mails/373 -> similarity=627.00, yara_score=0.00, total=627.00
NO MATCH: regular_mails/374 -> similarity=427.00, yara_score=0.00, total=427.00
MATCH: regular_mails/375 -> similarity=2778.00, yara_score=0.00, total=2778.00
MATCH: regular_mails/376 -> similarity=3019.00, yara_score=0.00, total=3019.00
NO MATCH: regular_mails/377 -> similarity=421.00, yara_score=0.00, total=421.00
NO MATCH: regular_mails/378 -> similarity=297.00, yara_score=0.00, total=297.00
NO MATCH: regular_mails/379 -> similarity=325.00, yara_score=0.00, total=325.00
NO MATCH: regular_mails/380 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/381 -> similarity=119.00, yara_score=0.00, total=119.00
NO MATCH: regular_mails/382 -> similarity=304.00, yara_score=0.00, total=304.00
MATCH: regular_mails/383 -> similarity=2672.00, yara_score=0.00, total=2672.00
NO MATCH: regular_mails/384 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/385 -> similarity=284.00, yara_score=0.00, total=284.00
NO MATCH: regular_mails/386 -> similarity=412.00, yara_score=0.00, total=412.00
NO MATCH: regular_mails/387 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/388 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/389 -> similarity=376.00, yara_score=0.00, total=376.00
NO MATCH: regular_mails/390 -> similarity=349.00, yara_score=0.00, total=349.00
NO MATCH: regular_mails/391 -> similarity=354.00, yara_score=0.00, total=354.00
MATCH: regular_mails/392 -> similarity=749.00, yara_score=0.00, total=749.00
MATCH: regular_mails/393 -> similarity=1493.00, yara_score=0.00, total=1493.00
NO MATCH: regular_mails/394 -> similarity=202.00, yara_score=0.00, total=202.00
NO MATCH: regular_mails/395 -> similarity=471.00, yara_score=0.00, total=471.00
NO MATCH: regular_mails/396 -> similarity=271.00, yara_score=0.00, total=271.00
MATCH: regular_mails/397 -> similarity=2525.00, yara_score=0.00, total=2525.00
MATCH: regular_mails/398 -> similarity=2406.00, yara_score=0.00, total=2406.00
NO MATCH: regular_mails/399 -> similarity=221.00, yara_score=0.00, total=221.00
NO MATCH: regular_mails/400 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/401 -> similarity=373.00, yara_score=0.00, total=373.00
MATCH: regular_mails/402 -> similarity=3073.00, yara_score=0.00, total=3073.00
MATCH: regular_mails/403 -> similarity=3332.00, yara_score=0.00, total=3332.00
NO MATCH: regular_mails/404 -> similarity=198.00, yara_score=0.00, total=198.00
MATCH: regular_mails/405 -> similarity=929.00, yara_score=0.00, total=929.00
NO MATCH: regular_mails/406 -> similarity=344.00, yara_score=0.00, total=344.00
NO MATCH: regular_mails/407 -> similarity=235.00, yara_score=0.00, total=235.00
NO MATCH: regular_mails/408 -> similarity=192.00, yara_score=0.00, total=192.00
MATCH: regular_mails/409 -> similarity=2852.00, yara_score=0.00, total=2852.00
MATCH: regular_mails/410 -> similarity=914.00, yara_score=0.00, total=914.00
MATCH: regular_mails/411 -> similarity=3669.00, yara_score=0.00, total=3669.00
NO MATCH: regular_mails/412 -> similarity=509.00, yara_score=0.00, total=509.00
NO MATCH: regular_mails/413 -> similarity=285.00, yara_score=0.00, total=285.00
MATCH: regular_mails/414 -> similarity=3256.00, yara_score=0.00, total=3256.00
NO MATCH: regular_mails/415 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/416 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/417 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/418 -> similarity=284.00, yara_score=0.00, total=284.00
MATCH: regular_mails/419 -> similarity=2824.00, yara_score=0.00, total=2824.00
NO MATCH: regular_mails/420 -> similarity=333.00, yara_score=0.00, total=333.00
NO MATCH: regular_mails/421 -> similarity=392.00, yara_score=0.00, total=392.00
NO MATCH: regular_mails/422 -> similarity=646.00, yara_score=0.00, total=646.00
NO MATCH: regular_mails/423 -> similarity=680.00, yara_score=0.00, total=680.00
MATCH: regular_mails/424 -> similarity=3627.00, yara_score=0.00, total=3627.00
NO MATCH: regular_mails/425 -> similarity=440.00, yara_score=0.00, total=440.00
MATCH: regular_mails/426 -> similarity=2430.00, yara_score=0.00, total=2430.00
MATCH: regular_mails/427 -> similarity=790.00, yara_score=0.00, total=790.00
NO MATCH: regular_mails/428 -> similarity=245.00, yara_score=0.00, total=245.00
NO MATCH: regular_mails/429 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/430 -> similarity=118.00, yara_score=0.00, total=118.00
NO MATCH: regular_mails/431 -> similarity=178.00, yara_score=0.00, total=178.00
MATCH: regular_mails/432 -> similarity=1086.00, yara_score=0.00, total=1086.00
NO MATCH: regular_mails/433 -> similarity=245.00, yara_score=0.00, total=245.00
NO MATCH: regular_mails/434 -> similarity=360.00, yara_score=0.00, total=360.00
NO MATCH: regular_mails/435 -> similarity=260.00, yara_score=0.00, total=260.00
NO MATCH: regular_mails/436 -> similarity=456.00, yara_score=0.00, total=456.00
NO MATCH: regular_mails/437 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/438 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/439 -> similarity=126.00, yara_score=0.00, total=126.00
MATCH: regular_mails/440 -> similarity=3805.00, yara_score=0.00, total=3805.00
NO MATCH: regular_mails/441 -> similarity=253.00, yara_score=0.00, total=253.00
NO MATCH: regular_mails/442 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/443 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/444 -> similarity=180.00, yara_score=0.00, total=180.00
NO MATCH: regular_mails/445 -> similarity=314.00, yara_score=0.00, total=314.00
MATCH: regular_mails/446 -> similarity=2991.00, yara_score=0.00, total=2991.00
NO MATCH: regular_mails/447 -> similarity=618.00, yara_score=0.00, total=618.00
MATCH: regular_mails/448 -> similarity=2813.00, yara_score=0.00, total=2813.00
NO MATCH: regular_mails/449 -> similarity=188.00, yara_score=0.00, total=188.00
MATCH: regular_mails/450 -> similarity=1156.00, yara_score=0.00, total=1156.00
NO MATCH: regular_mails/451 -> similarity=253.00, yara_score=0.00, total=253.00
NO MATCH: regular_mails/452 -> similarity=267.00, yara_score=0.00, total=267.00
NO MATCH: regular_mails/453 -> similarity=231.00, yara_score=0.00, total=231.00
NO MATCH: regular_mails/454 -> similarity=189.00, yara_score=0.00, total=189.00
NO MATCH: regular_mails/455 -> similarity=671.00, yara_score=0.00, total=671.00
NO MATCH: regular_mails/456 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/457 -> similarity=479.00, yara_score=0.00, total=479.00
NO MATCH: regular_mails/458 -> similarity=422.00, yara_score=0.00, total=422.00
NO MATCH: regular_mails/459 -> similarity=283.00, yara_score=0.00, total=283.00
NO MATCH: regular_mails/460 -> similarity=224.00, yara_score=0.00, total=224.00
NO MATCH: regular_mails/461 -> similarity=346.00, yara_score=0.00, total=346.00
NO MATCH: regular_mails/462 -> similarity=207.00, yara_score=0.00, total=207.00
NO MATCH: regular_mails/463 -> similarity=222.00, yara_score=0.00, total=222.00
NO MATCH: regular_mails/464 -> similarity=240.00, yara_score=0.00, total=240.00
NO MATCH: regular_mails/465 -> similarity=241.00, yara_score=0.00, total=241.00
MATCH: regular_mails/466 -> similarity=2863.00, yara_score=0.00, total=2863.00
NO MATCH: regular_mails/467 -> similarity=380.00, yara_score=0.00, total=380.00
MATCH: regular_mails/468 -> similarity=2461.00, yara_score=0.00, total=2461.00
MATCH: regular_mails/469 -> similarity=2825.00, yara_score=0.00, total=2825.00
NO MATCH: regular_mails/470 -> similarity=359.00, yara_score=0.00, total=359.00
NO MATCH: regular_mails/471 -> similarity=285.00, yara_score=0.00, total=285.00
MATCH: regular_mails/472 -> similarity=713.00, yara_score=0.00, total=713.00
NO MATCH: regular_mails/473 -> similarity=213.00, yara_score=0.00, total=213.00
NO MATCH: regular_mails/474 -> similarity=603.00, yara_score=0.00, total=603.00
MATCH: regular_mails/475 -> similarity=3969.00, yara_score=0.00, total=3969.00
NO MATCH: regular_mails/476 -> similarity=336.00, yara_score=0.00, total=336.00
NO MATCH: regular_mails/477 -> similarity=105.00, yara_score=0.00, total=105.00
NO MATCH: regular_mails/478 -> similarity=240.00, yara_score=0.00, total=240.00
NO MATCH: regular_mails/479 -> similarity=326.00, yara_score=0.00, total=326.00
NO MATCH: regular_mails/480 -> similarity=364.00, yara_score=0.00, total=364.00
NO MATCH: regular_mails/481 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/482 -> similarity=238.00, yara_score=0.00, total=238.00
NO MATCH: regular_mails/483 -> similarity=205.00, yara_score=0.00, total=205.00
MATCH: regular_mails/484 -> similarity=3009.00, yara_score=0.00, total=3009.00
MATCH: regular_mails/485 -> similarity=1652.00, yara_score=0.00, total=1652.00
MATCH: regular_mails/486 -> similarity=1295.00, yara_score=0.00, total=1295.00
NO MATCH: regular_mails/487 -> similarity=224.00, yara_score=0.00, total=224.00
NO MATCH: regular_mails/488 -> similarity=619.00, yara_score=0.00, total=619.00
MATCH: regular_mails/489 -> similarity=1177.00, yara_score=0.00, total=1177.00
NO MATCH: regular_mails/490 -> similarity=263.00, yara_score=0.00, total=263.00
NO MATCH: regular_mails/491 -> similarity=375.00, yara_score=0.00, total=375.00
NO MATCH: regular_mails/492 -> similarity=402.00, yara_score=0.00, total=402.00
MATCH: regular_mails/493 -> similarity=2918.00, yara_score=0.00, total=2918.00
NO MATCH: regular_mails/494 -> similarity=383.00, yara_score=0.00, total=383.00
NO MATCH: regular_mails/495 -> similarity=358.00, yara_score=0.00, total=358.00
NO MATCH: regular_mails/496 -> similarity=184.00, yara_score=0.00, total=184.00
NO MATCH: regular_mails/497 -> similarity=249.00, yara_score=0.00, total=249.00
NO MATCH: regular_mails/498 -> similarity=372.00, yara_score=0.00, total=372.00
NO MATCH: regular_mails/499 -> similarity=588.00, yara_score=0.00, total=588.00
NO MATCH: regular_mails/500 -> similarity=311.00, yara_score=0.00, total=311.00
MATCH: regular_mails/501 -> similarity=2436.00, yara_score=0.00, total=2436.00
NO MATCH: regular_mails/502 -> similarity=263.00, yara_score=0.00, total=263.00
MATCH: regular_mails/503 -> similarity=1656.00, yara_score=0.00, total=1656.00
NO MATCH: regular_mails/504 -> similarity=285.00, yara_score=0.00, total=285.00
NO MATCH: regular_mails/505 -> similarity=396.00, yara_score=0.00, total=396.00
NO MATCH: regular_mails/506 -> similarity=338.00, yara_score=0.00, total=338.00
NO MATCH: regular_mails/507 -> similarity=685.00, yara_score=0.00, total=685.00
NO MATCH: regular_mails/508 -> similarity=286.00, yara_score=0.00, total=286.00
NO MATCH: regular_mails/509 -> similarity=195.00, yara_score=0.00, total=195.00
MATCH: regular_mails/510 -> similarity=2420.00, yara_score=0.00, total=2420.00
NO MATCH: regular_mails/511 -> similarity=334.00, yara_score=0.00, total=334.00
NO MATCH: regular_mails/512 -> similarity=190.00, yara_score=0.00, total=190.00
NO MATCH: regular_mails/513 -> similarity=338.00, yara_score=0.00, total=338.00
NO MATCH: regular_mails/514 -> similarity=289.00, yara_score=0.00, total=289.00
NO MATCH: regular_mails/515 -> similarity=340.00, yara_score=0.00, total=340.00
NO MATCH: regular_mails/516 -> similarity=296.00, yara_score=0.00, total=296.00
NO MATCH: regular_mails/517 -> similarity=226.00, yara_score=0.00, total=226.00
NO MATCH: regular_mails/518 -> similarity=401.00, yara_score=0.00, total=401.00
MATCH: regular_mails/519 -> similarity=1142.00, yara_score=0.00, total=1142.00
MATCH: regular_mails/520 -> similarity=2438.00, yara_score=0.00, total=2438.00
NO MATCH: regular_mails/521 -> similarity=315.00, yara_score=0.00, total=315.00
NO MATCH: regular_mails/522 -> similarity=371.00, yara_score=0.00, total=371.00
NO MATCH: regular_mails/523 -> similarity=373.00, yara_score=0.00, total=373.00
NO MATCH: regular_mails/524 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/525 -> similarity=272.00, yara_score=0.00, total=272.00
MATCH: regular_mails/526 -> similarity=3001.00, yara_score=0.00, total=3001.00
MATCH: regular_mails/527 -> similarity=1594.00, yara_score=0.00, total=1594.00
NO MATCH: regular_mails/528 -> similarity=368.00, yara_score=0.00, total=368.00
NO MATCH: regular_mails/529 -> similarity=266.00, yara_score=0.00, total=266.00
NO MATCH: regular_mails/530 -> similarity=327.00, yara_score=0.00, total=327.00
NO MATCH: regular_mails/531 -> similarity=216.00, yara_score=0.00, total=216.00
NO MATCH: regular_mails/532 -> similarity=243.00, yara_score=0.00, total=243.00
MATCH: regular_mails/533 -> similarity=2690.00, yara_score=0.00, total=2690.00
MATCH: regular_mails/534 -> similarity=807.00, yara_score=0.00, total=807.00
MATCH: regular_mails/535 -> similarity=2426.00, yara_score=0.00, total=2426.00
NO MATCH: regular_mails/536 -> similarity=228.00, yara_score=0.00, total=228.00
NO MATCH: regular_mails/537 -> similarity=380.00, yara_score=0.00, total=380.00
NO MATCH: regular_mails/538 -> similarity=275.00, yara_score=0.00, total=275.00
MATCH: regular_mails/539 -> similarity=3956.00, yara_score=0.00, total=3956.00
NO MATCH: regular_mails/540 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/541 -> similarity=465.00, yara_score=0.00, total=465.00
NO MATCH: regular_mails/542 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/543 -> similarity=227.00, yara_score=0.00, total=227.00
NO MATCH: regular_mails/544 -> similarity=431.00, yara_score=0.00, total=431.00
MATCH: regular_mails/545 -> similarity=2472.00, yara_score=0.00, total=2472.00
NO MATCH: regular_mails/546 -> similarity=224.00, yara_score=0.00, total=224.00
NO MATCH: regular_mails/547 -> similarity=227.00, yara_score=0.00, total=227.00
NO MATCH: regular_mails/548 -> similarity=401.00, yara_score=0.00, total=401.00
NO MATCH: regular_mails/549 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/550 -> similarity=403.00, yara_score=0.00, total=403.00
NO MATCH: regular_mails/551 -> similarity=323.00, yara_score=0.00, total=323.00
NO MATCH: regular_mails/552 -> similarity=289.00, yara_score=0.00, total=289.00
NO MATCH: regular_mails/553 -> similarity=237.00, yara_score=0.00, total=237.00
NO MATCH: regular_mails/554 -> similarity=407.00, yara_score=0.00, total=407.00
MATCH: regular_mails/555 -> similarity=4780.00, yara_score=0.00, total=4780.00
NO MATCH: regular_mails/556 -> similarity=175.00, yara_score=0.00, total=175.00
MATCH: regular_mails/557 -> similarity=3569.00, yara_score=0.00, total=3569.00
MATCH: regular_mails/558 -> similarity=846.00, yara_score=0.00, total=846.00
MATCH: regular_mails/559 -> similarity=952.00, yara_score=0.00, total=952.00
NO MATCH: regular_mails/560 -> similarity=415.00, yara_score=0.00, total=415.00
